"","spp","gname","FBgn","v3","cyt","pos","chr","startp","stopp"
"27349","Dmel","ana","FBgn0011746","2-60","45A1-45A1","2R:9062295..9077554(1)","2R",9062295,9077554
"27350","Dmel","CG8080","FBgn0033373","2-60","45A2-45A2","2R:9089774..9092893(-1)","2R",9089774,9092893
"27351","Dmel","dap","FBgn0010316","2-61","46B1-46B1","2R:9712321..9716256(1)","2R",9712321,9716256
"27352","Dmel","CNT1","FBgn0033371","2-60","45A1-45A1","2R:9082395..9085717(1)","2R",9082395,9085717
"27353","Dmel","Dbp45A","FBgn0010220","2-60","45A2-45A2","2R:9087834..9089802(1)","2R",9087834,9089802
"27354","Dmel","CG13741","FBgn0033374","2-60","45A2-45A2","2R:9092506..9094658(-1)","2R",9092506,9094658
"27355","Dmel","Ance-4","FBgn0033366","2-60","45A1-45A1","2R:9039728..9042142(-1)","2R",9039728,9042142
"27356","Dmel","CG13742","FBgn0033372","2-60","45A1-45A1","2R:9084598..9087808(-1)","2R",9084598,9087808
"27357","Dmel","Vang","FBgn0015838","2-60","45A4-45A6","2R:9103238..9106796(1)","2R",9103238,9106796
"27358","Dmel","CG8197","FBgn0033369","2-60","45A1-45A1","2R:9060461..9061924(-1)","2R",9060461,9061924
"27359","Dmel","CG13743","FBgn0033368","2-60","45A1-45A1","2R:9044850..9060608(-1)","2R",9044850,9060608
"27360","Dmel","CG8170","FBgn0033365","2-60","45A1-45A1","2R:9019032..9031045(-1)","2R",9019032,9031045
"27361","Dmel","PPO2","FBgn0033367","2-60","45A1-45A1","2R:9042261..9044709(-1)","2R",9042261,9044709
"27362","Dmel","CG13744","FBgn0033363","2-60","45A1-45A1","2R:9014368..9017195(-1)","2R",9014368,9017195
"27363","Dmel","CG8172","FBgn0033362","2-60","45A1-45A1","2R:9007234..9013526(-1)","2R",9007234,9013526
"27364","Dmel","CG12391","FBgn0033581","2-63","47D5-47D5","2R:11147602..11150068(-1)","2R",11147602,11150068
"27365","Dmel","ctp","FBgn0011760","1-8","4C13-4C14","X:4687800..4702034(1)","X",4687800,4702034
"27366","Dmel","Np","FBgn0265011","2-60","45A1-45A1","2R:8992945..9006587(-1)","2R",8992945,9006587
"27367","Dmel","san","FBgn0024188","2-64","47F5-47F5","2R:11360706..11361871(1)","2R",11360706,11361871
"27368","Dmel","Cyp4g1","FBgn0010019","1-0","1B4-1B4","X:467057..469335(-1)","X",467057,469335
"27369","Dmel","Gr47b","FBgn0041241","2-64","47F5-47F5","2R:11361900..11363405(1)","2R",11361900,11363405
"27370","Dmel","Uhg4","FBgn0083124","2-60","45A2-45A3","2R:9095273..9097312(1)","2R",9095273,9097312
"27371","Dmel","bcd","FBgn0000166","3-48","84A5-84A5","3R:6755842..6759466(-1)","3R",6755842,6759466
"27372","Dmel","Mys45A","FBgn0033379","2-60","45A7-45A8","2R:9111505..9113951(-1)","2R",9111505,9113951
"27373","Dmel","Chc","FBgn0000319","1-52","13F5-13F7","X:15827986..15835490(-1)","X",15827986,15835490
"27374","Dmel","Socs44A","FBgn0033266","2-58","44B3-44B3","2R:8127575..8129476(1)","2R",8127575,8129476
"27375","Dmel","Sfp70A4","FBgn0259970","3-40","70A4-70A4","3L:13296530..13296860(-1)","3L",13296530,13296860
"27376","Dmel","tsu","FBgn0033378","2-60","45A7-45A7","2R:9110799..9111578(1)","2R",9110799,9111578
"27377","Dmel","CG8078","FBgn0033375","2-60","45A3-45A3","2R:9096931..9098525(-1)","2R",9096931,9098525
"27378","Dmel","CG42516","FBgn0260390","2-58","44B3-44B3","2R:8129354..8131323(-1)","2R",8129354,8131323
"27379","Dmel","Nup50","FBgn0033264","2-58","44B2-44B3","2R:8123036..8125058(1)","2R",8123036,8125058
"27380","Dmel","CG11210","FBgn0033259","2-58","44A4-44A4","2R:8098684..8102306(1)","2R",8098684,8102306
"27381","Dmel","Pabp2","FBgn0005648","2-58","44B3-44B3","2R:8131431..8134374(1)","2R",8131431,8134374
"27382","Dmel","sprt","FBgn0082585","2-64","47F8-47F8","2R:11384743..11397432(-1)","2R",11384743,11397432
"27383","Dmel","Ets98B","FBgn0005659","3-94","98B2-98B2","3R:27736538..27748366(1)","3R",27736538,27748366
"27384","Dmel","CG8708","FBgn0033271","2-58","44B5-44B7","2R:8159406..8161565(-1)","2R",8159406,8161565
"27385","Dmel","Lpin","FBgn0263593","2-58","44B4-44B5","2R:8136986..8156654(-1)","2R",8136986,8156654
"27386","Dmel","CG30026","FBgn0050026","2-64","47F10-47F10","2R:11408576..11409449(-1)","2R",11408576,11409449
"27387","Dmel","Cyp6a18","FBgn0039519","3-94","98A2-98A2","3R:27478675..27482904(1)","3R",27478675,27482904
"27388","Dmel","Dfd","FBgn0000439","3-48","84A5-84A5","3R:6791836..6802428(1)","3R",6791836,6802428
"27389","Dmel","CG12913","FBgn0033500","2-62","46F8-46F9","2R:10249220..10255495(1)","2R",10249220,10255495
"27390","Dmel","kermit","FBgn0010504","2-58","44B5-44B5","2R:8146918..8156654(-1)","2R",8146918,8156654
"27391","Dmel","Sod3","FBgn0033631","2-64","47F7-47F8","2R:11380347..11384114(-1)","2R",11380347,11384114
"27392","Dmel","babo","FBgn0011300","2-59","44F11-44F12","2R:8952339..8962796(1)","2R",8952339,8962796
"27393","Dmel","CG12911","FBgn0033501","2-62","46F9-46F9","2R:10256686..10261276(1)","2R",10256686,10261276
"27394","Dmel","Pbp49","FBgn0260398","2-58","44B3-44B3","2R:8129354..8131323(-1)","2R",8129354,8131323
"27395","Dmel","Tsp47F","FBgn0033629","2-64","47F7-47F7","2R:11377193..11379177(-1)","2R",11377193,11379177
"27396","Dmel","CG8229","FBgn0033356","2-59","44F11-44F11","2R:8948113..8951086(-1)","2R",8948113,8951086
"27397","Dmel","FANCI","FBgn0033354","2-59","44F9-44F9","2R:8934576..8939789(-1)","2R",8934576,8939789
"27398","Dmel","CG8712","FBgn0033258","2-58","44A4-44A4","2R:8096792..8098484(-1)","2R",8096792,8098484
"27399","Dmel","CG12384","FBgn0033624","2-64","47F5-47F5","2R:11357902..11359176(-1)","2R",11357902,11359176
"27400","Dmel","Cul4","FBgn0033260","2-58","44A4-44A4","2R:8102260..8106318(-1)","2R",8102260,8106318
"27401","Dmel","Syb","FBgn0003660","2-62","46F8-46F8","2R:10249435..10252417(-1)","2R",10249435,10252417
"27402","Dmel","CG44286","FBgn0265313","2-60","45A11-45A12","2R:9138486..9141981(1)","2R",9138486,9141981
"27403","Dmel","CG13202","FBgn0033623","2-64","47F5-47F5","2R:11356114..11356600(-1)","2R",11356114,11356600
"27404","Dmel","CG33474","FBgn0053474","2-62","47A7-47A7","2R:10421706..10422989(1)","2R",10421706,10422989
"27405","Dmel","CG12209","FBgn0033498","2-62","46F7-46F7","2R:10246071..10247560(-1)","2R",10246071,10247560
"27406","Dmel","RanBPM","FBgn0262114","2-62","47A3-47A7","2R:10429708..10436581(1)","2R",10429708,10436581
"27407","Dmel","CG12895","FBgn0033523","2-62","47A7-47A7","2R:10436598..10437382(-1)","2R",10436598,10437382
"27408","Dmel","CG12896","FBgn0033521","2-62","47A7-47A7","2R:10426880..10427915(-1)","2R",10426880,10427915
"27409","Dmel","Ndg","FBgn0026403","2-62","47A1-47A1","2R:10313891..10322104(1)","2R",10313891,10322104
"27410","Dmel","Sec31","FBgn0033339","2-59","44F3-44F3","2R:8893613..8898798(1)","2R",8893613,8898798
"27411","Dmel","lin","FBgn0002552","2-59","44F6-44F7","2R:8914524..8918234(1)","2R",8914524,8918234
"27412","Dmel","CG30349","FBgn0050349","2-59","44F5-44F6","2R:8907518..8910885(1)","2R",8907518,8910885
"27413","Dmel","CG11883","FBgn0033538","2-63","47B1-47B1","2R:10617662..10641807(1)","2R",10617662,10641807
"27414","Dmel","PAN2","FBgn0033352","2-59","44F8-44F9","2R:8928169..8933103(1)","2R",8928169,8933103
"27415","Dmel","Tom7","FBgn0033357","2-59","44F11-44F11","2R:8951595..8952242(1)","2R",8951595,8952242
"27416","Dmel","CG33199","FBgn0053199","2-59","44F11-44F11","2R:8947681..8951086(-1)","2R",8947681,8951086
"27417","Dmel","CG8230","FBgn0027607","2-59","44F9-44F10","2R:8944298..8947344(-1)","2R",8944298,8947344
"27418","Dmel","CG8248","FBgn0033347","2-59","44F7-44F7","2R:8918940..8920368(-1)","2R",8918940,8920368
"27419","Dmel","Pgi","FBgn0003074","2-59","44F6-44F6","2R:8910900..8914069(-1)","2R",8910900,8914069
"27420","Dmel","CG14760","FBgn0033277","2-58","44C2-44C2","2R:8254223..8256931(1)","2R",8254223,8256931
"27421","Dmel","CG34219","FBgn0085248","2-59","44F7-44F7","2R:8917708..8918877(-1)","2R",8917708,8918877
"27422","Dmel","ana2","FBgn0027513","2-59","44F3-44F3","2R:8898729..8900211(-1)","2R",8898729,8900211
"27423","Dmel","CG2291","FBgn0033279","2-58","44C3-44C3","2R:8260607..8261463(-1)","2R",8260607,8261463
"27424","Dmel","CG8252","FBgn0033344","2-59","44F6-44F6","2R:8909432..8910349(-1)","2R",8909432,8910349
"27425","Dmel","Elp2","FBgn0033540","2-63","47B1-47B3","2R:10645735..10648634(1)","2R",10645735,10648634
"27426","Dmel","CG12934","FBgn0033541","2-63","47B3-47B3","2R:10648888..10649830(1)","2R",10648888,10649830
"27427","Dmel","pnut","FBgn0013726","2-58","44C2-44C2","2R:8237271..8240297(1)","2R",8237271,8240297
"27428","Dmel","Git","FBgn0033539","2-63","47B1-47B1","2R:10641818..10645427(-1)","2R",10641818,10645427
"27429","Dmel","CG30369","FBgn0050369","2-58","44C3-44C3","2R:8259286..8259784(1)","2R",8259286,8259784
"27430","Dmel","CG14759","FBgn0033278","2-58","44C3-44C3","2R:8259841..8260483(1)","2R",8259841,8260483
"27431","Dmel","dpn","FBgn0010109","2-58","44C2-44C2","2R:8228971..8232330(-1)","2R",8228971,8232330
"27432","Dmel","COQ7","FBgn0029502","1-18","6C13-6C13","X:6771225..6773039(1)","X",6771225,6773039
"27433","Dmel","Snr1","FBgn0011715","3-47.5","83A4-83A4","3R:5470926..5472754(1)","3R",5470926,5472754
"27434","Dmel","mRpL44","FBgn0037330","3-47.5","83A4-83A4","3R:5469463..5470636(-1)","3R",5469463,5470636
"27435","Dmel","CG12007","FBgn0037293","3-47.5","82F1-82F1","3R:5128087..5129939(1)","3R",5128087,5129939
"27436","Dmel","dpr16","FBgn0037295","3-47.5","82F1-82F3","3R:5150908..5170121(1)","3R",5150908,5170121
"27437","Dmel","CG12589","FBgn0040684","3-47.5","82F1-82F1","3R:5137057..5138989(-1)","3R",5137057,5138989
"27438","Dmel","CG12877","FBgn0039544","3-94","98B2-98B2","3R:27707100..27710857(1)","3R",27707100,27710857
"27439","Dmel","CG12428","FBgn0039543","3-94","98B2-98B2","3R:27703379..27706751(-1)","3R",27703379,27706751
"27440","Dmel","ALiX","FBgn0086346","3-94","98B1-98B1","3R:27696466..27700110(-1)","3R",27696466,27700110
"27441","Dmel","CG13978","FBgn0039518","3-94","98A1-98A2","3R:27464189..27467080(1)","3R",27464189,27467080
"27442","Dmel","MTA1-like","FBgn0027951","3-47.5","83B7-83B7","3R:5638655..5648738(-1)","3R",5638655,5648738
"27443","Dmel","CG8736","FBgn0033308","2-59","44D4-44D4","2R:8594031..8595001(-1)","2R",8594031,8595001
"27444","Dmel","CG3339","FBgn0039510","3-93","97F1-97F2","3R:27294286..27322325(-1)","3R",27294286,27322325
"27445","Dmel","CG3330","FBgn0039511","3-93","97F3-97F3","3R:27329693..27330882(-1)","3R",27329693,27330882
"27446","Dmel","Klp98A","FBgn0004387","3-94","98A4-98A6","3R:27547775..27559145(-1)","3R",27547775,27559145
"27447","Dmel","CG44290","FBgn0265317","3-94","98A1-98A1","3R:27438871..27440944(-1)","3R",27438871,27440944
"27448","Dmel","CG31259","FBgn0051259","3-48","85A2-85A2","3R:8523944..8526667(1)","3R",8523944,8526667
"27449","Dmel","side","FBgn0016061","3-93","97F6-97F10","3R:27375088..27437482(-1)","3R",27375088,27437482
"27450","Dmel","pch2","FBgn0051453","3-48","85A3-85A3","3R:8559540..8561764(-1)","3R",8559540,8561764
"27451","Dmel","CG11741","FBgn0040531","3-48","85A3-85A3","3R:8528423..8528877(-1)","3R",8528423,8528877
"27452","Dmel","Neurochondrin","FBgn0037447","3-47.5","83E8-83E8","3R:6468437..6471016(1)","3R",6468437,6471016
"27453","Dmel","CG15186","FBgn0037448","3-47.5","83E8-83F1","3R:6478311..6495025(1)","3R",6478311,6495025
"27454","Dmel","PGRP-SC1a","FBgn0043576","2-59","44E2-44E2","2R:8709733..8710320(1)","2R",8709733,8710320
"27455","Dmel","CG31460","FBgn0051460","3-48","85A3-85A3","3R:8562673..8563445(1)","3R",8562673,8563445
"27456","Dmel","mRpS18A","FBgn0051450","3-48","85A3-85A3","3R:8561917..8562593(-1)","3R",8561917,8562593
"27457","Dmel","CG8738","FBgn0033321","2-59","44E2-44E2","2R:8696428..8698583(1)","2R",8696428,8698583
"27458","Dmel","PGRP-SC1b","FBgn0033327","2-59","44E2-44E2","2R:8713446..8715094(1)","2R",8713446,8715094
"27459","Dmel","gcl","FBgn0005695","2-59","44E3-44E3","2R:8724258..8728999(1)","2R",8724258,8728999
"27460","Dmel","CG8740","FBgn0027585","2-59","44E3-44E4","2R:8735810..8759590(1)","2R",8735810,8759590
"27461","Dmel","stmA","FBgn0086784","2-59","44E3-44E3","2R:8729502..8734304(-1)","2R",8729502,8734304
"27462","Dmel","CG30356","FBgn0050356","2-59","44E3-44E3","2R:8728964..8729501(-1)","2R",8728964,8729501
"27463","Dmel","CG14767","FBgn0040777","2-59","44E2-44E3","2R:8718017..8723839(-1)","2R",8718017,8723839
"27464","Dmel","CG14744","FBgn0033324","2-59","44E2-44E2","2R:8706388..8709486(-1)","2R",8706388,8709486
"27465","Dmel","CG8586","FBgn0033320","2-59","44E2-44E2","2R:8692796..8696245(-1)","2R",8692796,8696245
"27466","Dmel","CG42326","FBgn0259226","2-59","44D3-44D3","2R:8573368..8584779(-1)","2R",8573368,8584779
"27467","Dmel","pdm3","FBgn0261588","2-58","44C4-44C4","2R:8327490..8396280(1)","2R",8327490,8396280
"27468","Dmel","CG8701","FBgn0033287","2-58","44C4-44C4","2R:8371073..8372142(1)","2R",8371073,8372142
"27469","Dmel","CG2121","FBgn0033289","2-58","44C4-44C6","2R:8396397..8411767(-1)","2R",8396397,8411767
"27470","Dmel","CG2127","FBgn0033286","2-58","44C4-44C4","2R:8368344..8370038(-1)","2R",8368344,8370038
"27471","Dmel","boly","FBgn0050362","2-58","44C4-44C4","2R:8365550..8366688(-1)","2R",8365550,8366688
"27472","Dmel","cola","FBgn0050363","2-58","44C4-44C4","2R:8363272..8365345(-1)","2R",8363272,8365345
"27473","Dmel","swif","FBgn0050366","2-58","44C4-44C4","2R:8363272..8365345(-1)","2R",8363272,8365345
"27474","Dmel","hubl","FBgn0050364","2-58","44C4-44C4","2R:8359466..8362156(-1)","2R",8359466,8362156
"27475","Dmel","spaw","FBgn0050365","2-58","44C4-44C4","2R:8359466..8362156(-1)","2R",8359466,8362156
"27476","Dmel","CG43183","FBgn0262812","2-59","44D4-44D4","2R:8592195..8592969(1)","2R",8592195,8592969
"27477","Dmel","CG8635","FBgn0033317","2-59","44D5-44D5","2R:8630207..8631962(-1)","2R",8630207,8631962
"27478","Dmel","GstT1","FBgn0050000","2-61","45F6-45F6","2R:9605988..9607184(1)","2R",9605988,9607184
"27479","Dmel","Su(var)2-10","FBgn0003612","2-60","45A8-45A9","2R:9116122..9122000(1)","2R",9116122,9122000
"27480","Dmel","Prp38","FBgn0050342","2-60","45A12-45A12","2R:9143956..9145151(1)","2R",9143956,9145151
"27481","Dmel","ptc","FBgn0003892","2-59","44D5-44E1","2R:8649649..8665223(1)","2R",8649649,8665223
"27482","Dmel","slbo","FBgn0005638","2-106","60C6-60C6","2R:24331522..24334307(-1)","2R",24331522,24334307
"27483","Dmel","Phax","FBgn0033380","2-60","45A8-45A8","2R:9114274..9116030(1)","2R",9114274,9116030
"27484","Dmel","Hydr1","FBgn0033382","2-60","45A11-45A11","2R:9132480..9135453(1)","2R",9132480,9135453
"27485","Dmel","CG8788","FBgn0028955","2-60","45A11-45A12","2R:9138486..9141981(1)","2R",9138486,9141981
"27486","Dmel","CG30344","FBgn0050344","2-60","45A12-45A13","2R:9145260..9148512(1)","2R",9145260,9148512
"27487","Dmel","CG30345","FBgn0050345","2-60","45A13-45A13","2R:9148689..9151892(1)","2R",9148689,9151892
"27488","Dmel","unpg","FBgn0015561","2-60","45B3-45B3","2R:9195205..9199870(1)","2R",9195205,9199870
"27489","Dmel","wun2","FBgn0041087","2-60","45D4-45D5","2R:9414342..9417846(1)","2R",9414342,9417846
"27490","Dmel","CG8027","FBgn0033392","2-60","45B3-45B4","2R:9204410..9207124(-1)","2R",9204410,9207124
"27491","Dmel","shrb","FBgn0086656","2-60","45A12-45A12","2R:9142146..9143914(-1)","2R",9142146,9143914
"27492","Dmel","Rme-8","FBgn0015477","2-60","45B1-45B2","2R:9167763..9177261(-1)","2R",9167763,9177261
"27493","Dmel","CG42382","FBgn0259728","2-60","45B1-45B1","2R:9166566..9167508(-1)","2R",9166566,9167508
"27494","Dmel","CG8046","FBgn0033388","2-60","45B1-45B1","2R:9162037..9164967(-1)","2R",9162037,9164967
"27495","Dmel","CG8008","FBgn0033387","2-60","45B1-45B1","2R:9157907..9161436(-1)","2R",9157907,9161436
"27496","Dmel","alc","FBgn0260972","2-60","45A11-45A11","2R:9135375..9137933(-1)","2R",9135375,9137933
"27497","Dmel","CG18659","FBgn0027561","2-60","45A9-45A10","2R:9123304..9132030(-1)","2R",9123304,9132030
"27498","Dmel","CG17230","FBgn0046225","3-51","86E5-86E6","3R:11437785..11467372(1)","3R",11437785,11467372
"27499","Dmel","RpL24-like","FBgn0037899","3-51","86E5-86E5","3R:11430740..11431582(-1)","3R",11430740,11431582
"27500","Dmel","Adk3","FBgn0042094","3-50","86C7-86C7","3R:10887345..10889588(-1)","3R",10887345,10889588
"27501","Dmel","Camta","FBgn0259234","2-60","45E1-45E1","2R:9446046..9480076(1)","2R",9446046,9480076
"27502","Dmel","Wnt2","FBgn0004360","2-60","45E1-45E1","2R:9494166..9503188(1)","2R",9494166,9503188
"27503","Dmel","ced-6","FBgn0029092","2-60","45D7-45D8","2R:9434669..9444937(-1)","2R",9434669,9444937
"27504","Dmel","Su(Ste):CR42429","FBgn0259860","Y-","","Y:2559809..2561503(1)","Y",2559809,2561503
"27505","Dmel","Dbp80","FBgn0024804","3-47","80F-80F","3L:27279316..27422159(1)","3L",27279316,27422159
"27506","Dmel","Su(Ste):CR42420","FBgn0259851","Y-","","Y:904859..905678(-1)","Y",904859,905678
"27507","Dmel","Mitf","FBgn0263112","4-0","102D6-102D6","4:1198852..1224467(1)","4",1198852,1224467
"27508","Dmel","CG17684","FBgn0263780","2-55","-","2R:1866080..2262115(-1)","2R",1866080,2262115
"27509","Dmel","Su(Ste):CR41533","FBgn0085673","","","Y:896183..897725(-1)","Y",896183,897725
"27510","Dmel","Su(Ste):CR42431","FBgn0259862","Y-","","Y:2562678..2563924(1)","Y",2562678,2563924
"27511","Dmel","vtd","FBgn0260987","3-47","-","3L:27136525..27157999(1)","3L",27136525,27157999
"27512","Dmel","CG30271","FBgn0050271","2-101","59B2-59B2","2R:22816474..22822111(1)","2R",22816474,22822111
"27513","Dmel","CG1208","FBgn0037386","3-47.5","83C4-83C5","3R:5831639..5838782(1)","3R",5831639,5838782
"27514","Dmel","CG6813","FBgn0037923","3-51","86E13-86E13","3R:11625051..11626638(-1)","3R",11625051,11626638
"27515","Dmel","Yippee","FBgn0026749","1-43","11F1-11F1","X:13385914..13387417(-1)","X",13385914,13387417
"27516","Dmel","TpnC73F","FBgn0010424","3-45","73E5-73E5","3L:17046063..17048390(1)","3L",17046063,17048390
"27517","Dmel","Wbp2","FBgn0036318","3-39","69E6-69E6","3L:12850165..12853169(1)","3L",12850165,12853169
"27518","Dmel","CG11178","FBgn0030499","1-44","12A8-12A8","X:13605681..13609529(1)","X",13605681,13609529
"27519","Dmel","CG5828","FBgn0031682","2-15","25C6-25C6","2L:5093976..5095910(1)","2L",5093976,5095910
"27520","Dmel","CG42795","FBgn0261928","3-49","86A2-86A2","3R:10225690..10251277(1)","3R",10225690,10251277
"27521","Dmel","CG7251","FBgn0031723","2-17","25F1-25F1","2L:5587115..5588414(-1)","2L",5587115,5588414
"27522","Dmel","CR40546","FBgn0085742","","","","",NA,NA
"27523","Dmel","Rab10","FBgn0015789","1-64","19C1-19C1","X:20251338..20254691(1)","X",20251338,20254691
"27524","Dmel","roq","FBgn0036621","3-44","72E3-72E4","3L:16370938..16378566(-1)","3L",16370938,16378566
"27525","Dmel","CG43064","FBgn0262366","3-37","68E1-68E1","3L:11834721..11836721(-1)","3L",11834721,11836721
"27526","Dmel","rod","FBgn0003268","3-102","100C6-100C7","3R:31580951..31588244(1)","3R",31580951,31588244
"27527","Dmel","CG11737","FBgn0037592","3-48","85A2-85A2","3R:8517868..8521378(1)","3R",8517868,8521378
"27528","Dmel","CG12948","FBgn0037739","3-49","85E6-85E6","3R:9746167..9747744(-1)","3R",9746167,9747744
"27529","Dmel","Nup93-1","FBgn0027537","1-46","12C6-12C6","X:13822826..13825910(1)","X",13822826,13825910
"27530","Dmel","CG1434","FBgn0030554","1-48","12E5-12E5","X:14237988..14240152(1)","X",14237988,14240152
"27531","Dmel","CG5541","FBgn0030603","1-49","13A5-13A5","X:15044123..15051842(1)","X",15044123,15051842
"27532","Dmel","Graf","FBgn0030685","1-51","13E14-13E14","X:15751674..15760733(-1)","X",15751674,15760733
"27533","Dmel","PGRP-LE","FBgn0030695","1-52","13F1-13F1","X:15801153..15803880(-1)","X",15801153,15803880
"27534","Dmel","Myb","FBgn0002914","1-52","13F14-13F14","X:15854832..15857823(-1)","X",15854832,15857823
"27535","Dmel","Pp2B-14D","FBgn0011826","1-54","14E1-14E3","X:16554627..16560016(-1)","X",16554627,16560016
"27536","Dmel","BthD","FBgn0030501","1-44","12A8-12A8","X:13612131..13613228(1)","X",13612131,13613228
"27537","Dmel","Su(Ste):CR42425","FBgn0259856","Y-","","Y:1033831..1035493(1)","Y",1033831,1035493
"27538","Dmel","Pp1-Y2","FBgn0046698","Y-","","Y:3539437..3540722(-1)","Y",3539437,3540722
"27539","Dmel","bt","FBgn0005666","4-0","102C2-102C3","4:724400..776474(1)","4",724400,776474
"27540","Dmel","Cals","FBgn0039928","4-0","102D4-102D4","4:1112874..1123357(-1)","4",1112874,1123357
"27541","Dmel","CG2316","FBgn0039890","4-0","102B1-102B1","4:184076..193829(-1)","4",184076,193829
"27542","Dmel","CG30156","FBgn0050156","2-55","42E1-42E1","2R:6981446..6985712(-1)","2R",6981446,6985712
